word,total_hits,title,year,genre,episode_title,season,episode,imdb_id,quote
contrive,63,Genius,2017,Drama,Chapter Seven,1,7,tt6012932,"contrive next, Captain Haber?"
contrive,63,Gentleman Jack,2019,"Biography, Drama, History",Are You Still Talking?,1,8,tt8337524,if we could contrive
contrive,63,Salome,1953,"Drama, History",,,,tt0046269,She will contrive his death.
contrive,63,Batman: The Movie,1966,"Action, Adventure, Comedy",,,,tt0060153,If we could just contrive...
contrive,63,Enter the Ninja,1981,"Action, Crime, Drama",,,,tt0082332,"You can contrive to, huh?"
contrive,63,Columbo,1978,"Crime, Drama, Mystery",The Conspirators,7,5,tt0077354,"Well, perhaps you could contrive to"
contrive,63,Shark,2008,"Crime, Drama, Mystery",One Hit Wonder,2,15,tt1066942,They can't even contrive a motive.
blatantly,397,The Quiet,2005,"Drama, Thriller",,,,tt0414951,Blatantly. | He blatantly likes you. Do you think? | Blatantly wants to fuck you. My God.
blatantly,397,Level 1 Demon Lord & One Room Hero,2023,"Animation, Comedy, Sci-Fi & Fantasy",Farewell,1,8,tt28709667,-He's blatantly lying. -He's blatantly lying.
blatantly,397,Visions of Light,1993,"Documentary, History",,,,tt0105764,"By blatantly,"
blatantly,397,9,2002,"Crime, Mystery, Drama",,,,tt0342012,...so blatantly.
blatantly,397,Jessie,2012,"Comedy, Family",The Whining,2,1,tt2310242,They blatantly
blatantly,397,Familiar,2023,Drama,,,,tt27618736,"sometimes blatantly."""
blatantly,397,Mr. Robot,2017,"Crime, Drama",eps3.0_power-saver-mode.h,3,1,tt5970530,so blatantly.
blatantly,397,Kuttram 23,2017,"Action, Crime, Thriller",,,,tt6594758,Lie blatantly.
blatantly,397,Saturday Night Live,2017,"Comedy, Music",Louis C.K./The Chainsmokers,42,17,tt6638458,BLATANTLY DISREGARD -- | SO BLATANTLY DISREGARD PROTOCOL
blatantly,397,Gold Diggers of 1935,1935,"Comedy, Musical",,,,tt0026421,"Blatantly, vulgarly rich."
blatantly,397,Jackson County Jail,1976,"Action, Crime, Drama",,,,tt0074706,it's blatantly sexual.
crafty,912,Cartouche,1964,"Action, Adventure, Comedy",,,,tt0055832,Crafty.
crafty,912,"X, Y and Zee",1972,Drama,,,,tt0069516,Crafty.
crafty,912,The Princess Diaries 2: Royal Engagement,2004,"Comedy, Drama, Family, Romance",,,,tt0368933,...crafty.
crafty,912,Just Shoot Me!,1997,Comedy,The Devil and Maya Gallo,1,2,tt0617975,Crafty.
crafty,912,Lost,2007,"Mystery, Action & Adventure, Drama",Tricia Tanaka Is Dead,3,10,tt0913743,"Crafty. | Crafty? | Yeah, crafty."
crafty,912,Brothers & Sisters,2007,Drama,Something New,2,8,tt1002834,Crafty?
crafty,912,Samantha Who?,2007,"Comedy, Mystery, Romance",The Wedding,1,3,tt1039401,Crafty.
crafty,912,My Name Is Earl,2008,Comedy,Quit Your Snitchin',4,7,tt1248729,Crafty? | These guys are crafty.
crafty,912,Nikita,2010,"Action, Crime, Drama",Rough Trade,1,4,tt1717365,Crafty.
crafty,912,Raising Hope,2012,"Comedy, Family",Squeak Means Squeak,3,9,tt2508348,Crafty.
crafty,912,Dew Drop Diaries,2023,"Kids, Animation, Sci-Fi & Fantasy",Gratitude Day / Extra Set of Wings,2,1,tt29817299,Crafty.
equanimity,43,Aggretsuko,2023,"Animation, Comedy",A Family Emergency,5,6,tt26744624,EQUANIMITY
equanimity,43,The Nice Guys,2016,"Action, Comedy, Crime",,,,tt3799694,"""Equanimity. | He accepted her betrayal with equanimity."
equanimity,43,Still Game,2016,Comedy,Job,7,3,tt6144634,"""Equanimity."""
equanimity,43,Star Trek: Deep Space Nine,1997,"Action, Adventure, Drama",Ties of Blood and Water,5,19,tt0708651,and equanimity.
equanimity,43,Portugal: Wild Land on the Edge,2022,Documentary,,,,tt19511872,with equanimity.
equanimity,43,The Super Weapon,1976,Documentary,,,,tt0201210,"with perfect equanimity,"
equanimity,43,In the Shadow of the Moon,2007,"Documentary, History",,,,tt0925248,with greater equanimity
equanimity,43,The Cleveland Show,2010,"Animation, Adventure, Comedy, Drama",Brown History Month,1,19,tt1540305,almost medicated equanimity.
equanimity,43,Manufacturing Consent: Noam Chomsky and the Media,1992,"Documentary, Biography, War",,,,tt0104810,"this apathy and equanimity, | is the equanimity and the detachment with which sane, reasonable, sensible people"
equanimity,43,What a Beautiful Day,2011,Comedy,,,,tt1808015,"possibly with ostentatious equanimity... | equanimity. Yeah, all geniuses here!"
equanimity,43,9-1-1: Lone Star,2022,"Drama, Action & Adventure, Crime",Impulse Control,3,14,tt18553916,"I'm full of equanimity,"
lull,366,American Dad!,2007,"Animation, Comedy",Dope and Faith,3,3,tt1124475,No lull. No lull!
lull,366,Everybody Loves Raymond,2003,Comedy,The Shower,7,21,tt0574256,Lull. | There's no lull. | because I'm sensing a lull. | Maybe there might be a lull after that. | You take care of Amy and I'll take care of the lull.
lull,366,Iowa,2005,"Crime, Drama",,,,tt0372346,"« Lull it by, lull it by « | « Lull it by « | « Oh, my darling, lull it by « | « Oh, my darling, lull it by « | « Let my song lull you to sleep «"
lull,366,Aashiqui 2,2013,"Drama, Music, Musical",,,,tt2203308,"lull"" die."" | lull"" die."" | lull"" die."" | lull"" die."" | Lull"" die."" | lull"" die."""
lull,366,"Duck, You Sucker!",1972,"Drama, War, Western",,,,tt0067140,(lull in gunfire)
lull,366,Love All Play,2022,Animation,Lull,1,17,tt21354526,EPISODE 17: LULL
lull,366,Ash vs Evil Dead,2018,"Comedy, Action & Adventure, Sci-Fi & Fantasy",Unfinished Business,3,4,tt7801818,♪ Lull... ♪ | ♪ Byssan lull ♪
lull,366,M*A*S*H,1977,"War & Politics, Drama, Comedy",Hepatitis,5,19,tt0638327,There will be a slight lull in our lull.
lull,366,The Killer Shrews,1962,"Horror, Sci-Fi",,,,tt0052969,It's just a lull.
lull,366,Payback,1999,"Action, Crime, Drama",,,,tt0120784,They lull too easy.
lull,366,Ally McBeal,2001,"Comedy, Drama, Fantasy",The Obstacle Course,4,18,tt0510357,"Anybody here lull-free? | - Excuse me? - I am in a lull. | - I'm in a lull. - Then let me. | - John? - No, I can't. I'm in a lull."
plaudit,1,Crazy Ex-Girlfriend,2019,"Comedy, Musical",I Need to Find My Frenemy,4,15,tt8698492,♪ But nobody's got a plaudit any hotter than I drop it ♪
pliable,175,Pilgrim's Progress,1978,"Adventure, Drama",,,,tt0359836,"- Pliable? | Pliable? | - No, Pliable. | - Not nonsense, Pliable. | - Don't worry, Pliable. | - [Pliable] No, Pilgrim. | - All right, then, Pliable. | - My name is, uh, Pliable. | - [Pliable] Can't we go faster, Pilgrim? | Pliable by name, took it upon himself | Ah, come back, Pliable, and be wise. | Pliable put from his mind such lurking dangers | - [Pliable] Do you think the words of your Book"
pliable,175,From Dusk Till Dawn: The Series,2015,"Action, Crime, Fantasy",There Will Be Blood,2,9,tt4818554,pliable.
pliable,175,Deadline - U.S.A.,1952,"Crime, Drama, Film-Noir",,,,tt0044533,More pliable.
pliable,175,Once Upon a Time,2012,"Adventure, Fantasy, Romance",Heart of Darkness,1,16,tt2104519,"soft, pliable,"
pliable,175,The Good Wife,2012,Drama,Another Ham Sandwich,3,14,tt2175127,I'm pliable.
pliable,175,Wentworth,2016,"Crime, Drama",Afterlife,4,9,tt5597302,And pliable.
pliable,175,Dying at Grace,2003,Documentary,,,,tt0379269,"pliable, like squishy."
pliable,175,Grindhouse,2007,"Thriller, Action, Horror",,,,tt0462322,I'm very pliable.
pliable,175,Bewitched,1971,"Comedy, Family, Fantasy","Paris, Witches Style",8,6,tt0523155,He's very pliable. | Almost too pliable. He needs straightening out.
pliable,175,Truth Seekers,2020,Comedy,The Ghost of the Beast of Bodmin,1,5,tt10757640,Keep us pliable.
pliable,175,Planet Terror,2007,"Action, Comedy, Fantasy",,,,tt1077258,I'm very pliable.
remorse,2018,La souriante Madame Beudet,1923,"Short, Drama",,,,tt0013626,Remorse...
remorse,2018,Les visiteurs du soir,1947,"Drama, Fantasy, Romance",,,,tt0035521,"Remorse! | If I felt remorse, it might help, | with his empty words, his suffering, his remorse, his heavy sighs?"
remorse,2018,Compulsion,1959,"Biography, Crime, Drama",,,,tt0052700,"Remorse? | Is that your only reaction, Artie? No remorse, no feeling of-"
remorse,2018,Violent City,1973,"Action, Crime, Thriller",,,,tt0065555,Remorse?
remorse,2018,Mr. Klein,1976,"Crime, Drama, Mystery",,,,tt0074916,remorse: | - Have you ever heard of remorse? - Yes.
remorse,2018,Serie Noire,1979,"Crime, Drama",,,,tt0079980,"Remorse. | - You feel remorse. - I feel what? | - ""A year away of struggle and remorse"" - This time truly I say no."
remorse,2018,Prisoner of Honor,1991,"Drama, History, TV Movie",,,,tt0102715,Remorse? | Is there any remorse?
remorse,2018,Poirot,2000,"Crime, Drama, Mystery",The Murder of Roger Ackroyd,7,1,tt0236523,Remorse? | She must have taken the Veronal on purpose. Remorse.
remorse,2018,Ginger and Cinnamon,2003,"Comedy, Romance",,,,tt0343594,"Remorse. | Remorse, if you boinked. | It's either ""remorse"" or ""regret""."
remorse,2018,The Only Witness,1990,Action,,,,tt0389976,Remorse?
remorse,2018,Gabrielle,2005,"Drama, Romance",,,,tt0435479,Remorse?
emotion,5068,Bala,2019,Comedy,,,,tt9420648,Emotion... Emotion...
emotion,5068,King of the Hill,2005,"Animation, Comedy, Family",It Ain't Over 'til the Fat Neighbor Sings,9,15,tt0620248,"Emotion, Otto, emotion! | Too much emotion!"
emotion,5068,A Woman's Face,1941,"Drama, Film-Noir, Thriller",,,,tt0034399,"- Emotion? What emotion? - The emotion of love. | On the grounds that this scientist's vision is so obscured by emotion... | In other words, facts are not always reliable when emotion enters the picture."
emotion,5068,Star Trek: Enterprise,2002,"Action, Adventure, Drama",Fusion,1,17,tt0572212,Emotion. You felt emotion. | You're anxious. It's just another emotion. | You must know a great deal about emotion. | The balance between emotion and logic requires constant discipline. | You must have learned a great deal about emotion.
emotion,5068,Leverage,2011,"Crime, Mystery, Thriller",The Office Job,4,12,tt1991566,- the emotion... - the emotion -- | - But the emotion -- - The emotion -- | I thought we were using false emotion. | Thanks for staying. I'm not big on emotion.
emotion,5068,Unicorn Store,2019,"Comedy, Drama, Fantasy",,,,tt2338454,- Emotion Quest! - Emotion Quest! | That's what we tell the kids at Emotion Quest. | you can just roll your eyes at my Emotion Quest bullshit.
emotion,5068,Last Man Standing,2018,Comedy,One Flew Into the Empty Nest,7,4,tt8651668,-Human emotion. -Human emotion.
emotion,5068,Last Man Standing,2018,Comedy,Bride of Prankenstein,7,4,tt9081548,-Human emotion. -Human emotion.
emotion,5068,The Woman on Pier 13,1950,"Crime, Drama, Film-Noir",,,,tt0041495,Emotion. | And emotion is something you are not built to understand or appreciate.
emotion,5068,Jailhouse Rock,1957,"Drama, Music, Musical",,,,tt0050556,Emotion? | What emotion? | Is there no emotion left in you but the lust for money?
emotion,5068,Maigret and the St. Fiacre Case,1959,"Crime, Drama, Thriller",,,,tt0053033,"Emotion? | Heavy exertion, fatigue, strong emotion. | Strong emotion in a church..."
speculative,276,A Mother's Intuition,2024,N/A,,,,tt23633814,Speculative.
speculative,276,Law & Order,2000,"Crime, Drama, Mystery",Endurance,11,1,tt0629250,Objection. Speculative.
speculative,276,Law & Order,2006,"Crime, Drama, Mystery",Heart of Darkness,16,13,tt0629293,Objection. Speculative.
speculative,276,Law & Order,2001,"Crime, Drama, Mystery",Hubris,11,9,tt0629304,"Objection, speculative."
speculative,276,Law & Order,2000,"Crime, Drama, Mystery, Thriller",Return,11,5,tt0629401,Objection. Speculative.
speculative,276,Law & Order,2001,"Crime, Drama, Mystery",Sunday in the Park with Jorge,11,11,tt0629440,Objection. Speculative.
speculative,276,The Outer Limits,1964,"Fantasy, Horror, Sci-Fi, Drama, Mystery, Thriller",The Inheritors: Part I,2,10,tt0667838,They're speculative. | Don't you think it's speculative?
speculative,276,The Rockford Files,1976,"Crime, Drama, Mystery",The No-Cut Contract,2,15,tt0688079,Creatively speculative.
speculative,276,Law & Order,2006,"Crime, Drama, Mystery",Magnet,16,14,tt0758296,Objection. Speculative.
speculative,276,NCIS,2006,"Action, Crime, Drama",Faking It,4,4,tt0850073,Sounds speculative.
speculative,276,Shark,2007,"Crime, Drama, Mystery",Shaun of the Dead,2,11,tt1066938,Objection. speculative.
execute,3434,The Unit,2007,"Action, Drama, Thriller",In Loco Parentis,2,20,tt1001279,Execute. Execute. Execute. | Execute. Execute. | <i>Execute.!</i> | <i>- [Bob] We're going.! - [Williams] Execute.</i>
execute,3434,SEAL Team,2020,"Action, Drama, War",Rules of Engagement,3,15,tt11506320,"Execute, execute, execute! | Wait for my execute command to engage."
execute,3434,SEAL Team,2021,"Action, Drama, War",A Question of Honor,4,10,tt13667646,"Execute, execute, execute. | We just execute them."
execute,3434,SEAL Team,2021,"Action, Drama, War",All In,4,7,tt13853728,"Execute, execute, execute!"
execute,3434,Just. One. Mile.,2023,N/A,,,,tt28619147,"Execute, execute, execute. | Execute the plan."
execute,3434,Mr. Robot,2019,"Crime, Drama",409 Conflict,4,9,tt8084180,"execute, execute, execute!"
execute,3434,SEAL Team,2018,"Action, Drama, War",Parallax,2,8,tt9154096,"Execute, execute, execute."
execute,3434,SEAL Team,2019,"Action, Drama, War",Payback,2,18,tt9718860,"Execute, execute, execute."
execute,3434,SEAL Team,2019,"Action, Drama, War",Backwards in High Heels,2,11,tt9296956,"One. Execute, execute, execute."
execute,3434,American Sniper,2015,"Action, Biography, Drama",,,,tt2179136,Execute. Execute.
execute,3434,NCIS: Los Angeles,2015,"Action, Crime, Drama",In the Line of Duty,6,13,tt4297094,"Execute! Execute! | Charlie Team, Execute! Execute! | Execute! | Execute!"
solace,857,Helen,2019,"Drama, Thriller",,,,tt10735202,'Solace... A solace' | 'Solace... A solace'
solace,857,Quintet,1979,"Drama, Mystery, Sci-Fi",,,,tt0079770,Solace! | Solace! | Solace! | Solace! | Solace! | Solace! | Solace!
solace,857,Earth 2,1994,"Adventure, Sci-Fi",First Contact,1,1,tt0109701,"Solace.! | Those doors won't reverse, Solace. | Guess again. Solace! Are you out of your mind? | [ Metal Clanging ] We have coupling. Smooth as always, Mr. Solace. | - Solace, what's our status? - We're at zero minus eight and a half hours."
solace,857,Dragonlance: Dragons of Autumn Twilight,2008,"Animation, Action, Adventure, Fantasy",,,,tt0825245,"Solace! | There's Solace! | The goblins said they'd destroy Solace | overrun Haven, Solace and the elven lands. | keeping Solace safe from undesirable elements like yourselves. | We've been away from Solace for many years. | last seen in Solace. Do you know of it? | You're the witch that caused the attack on Solace! | Warn Onyx, and send my elite troops north to Solace. | DThe armies! War has begun. DWe must return to Solace quickly. | Hail, Knight of Solamnia. Tell me, do you come now from Solace? | No, wait, my lord. The staff was seen in a place called Solace. | No, we can't face a dragon. You saw what they did to Solace. | Halt! No one is allowed to walk within the limits of Solace after dark. | DWhat are you slime doing in Solace? DSlime? At least I'm not a halfDbreed. | How dare you speak to me like that? I'm the High Theocrat of Solace. | What are you doing sitting out here? It's just a few more miles to Solace."
solace,857,Survive,2022,"Adventure, Drama, Thriller",,,,tt17080412,Solace. | Hello Jane solace.
solace,857,A Difficult Year,2023,Comedy,,,,tt21352380,solace.
solace,857,Yellowstone,2021,"Western, Drama",Under a Blanket of Red,4,5,tt16102172,"No... Solace... | <i>""The Solace of Open Spaces.""</i> | ""True solace is finding none. Which is to say, it's everywhere."""
solace,857,Ulajh,2024,"Drama, Thriller",,,,tt19838634,Your solace. | I've heard there's solace to be found there. | I've heard there's solace to be found there.
solace,857,Psycho-Pass: Providence,2023,"Animation, Crime, Mystery, Thriller",,,,tt26224944,My solace...
solace,857,Bell,2023,"Mystery, Thriller",,,,tt27773277,Solace me. | They speak & solace me.
solace,857,Emerald City,2017,"Adventure, Drama, Fantasy",Prison of the Abject,1,2,tt4897604,"Vessel, solace... | Yeah, yeah, Vessel, solace, truth..."
opportune,206,DuckTales,2017,"Animation, Action, Adventure",The Impossible Summit of Mt. Neverrest!,1,9,tt7441872,Maximum opportune moment! | you need to wait for the maximum opportune moment!
opportune,206,Butareba -The Story of a Man Turned Into a Pig-,2023,"Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy",You Must Not Fall in Love with Your Oshi,1,3,tt29576483,for an opportune moment!
opportune,206,Poldark,2018,"Drama, History, Romance",Episode #4.4,4,4,tt7297680,Dr Enys. Most opportune.
opportune,206,Anthony Adverse,1936,"Adventure, Drama, Romance",,,,tt0027300,Your arrival is most opportune.
opportune,206,One Foot in Heaven,1941,"Biography, Drama",,,,tt0033980,on a more opportune time.
opportune,206,Command Decision,1949,"Action, Drama, War",,,,tt0040242,"General, this is very opportune."
opportune,206,Seven Thieves,1960,"Crime, Drama",,,,tt0054295,for a more opportune time.
opportune,206,Murder on the Orient Express,1974,"Crime, Drama, Mystery",,,,tt0071877,The brigadier's confession was opportune.
opportune,206,Daffy Duck's Quackbusters,1988,"Animation, Action, Adventure",,,,tt0094939,Dry Gulch Hotel. How opportune.
opportune,206,Company Business,1991,"Action, Comedy, Crime",,,,tt0101606,at a more opportune time.
opportune,206,The Lion in Winter,2004,"Drama, History, Romance, War",,,,tt0319754,Everything has its opportune moment!
rebate,114,ALF,1987,"Comedy, Family, Sci-Fi",The Gambler,1,23,tt0504449,rebate coupons. | rebate coupons. and you?
rebate,114,The West Wing,2002,Drama,Stirred,3,18,tt0745680,a rebate? | He used the rebate | It was the rebate. | It wasn't a rebate. | The rebate came off this year's taxes. | That's not a rebate; that's an advance. | Did you get a tax rebate last year? | It wasn't a rebate; it was an advance. | HR-1783; it's the tax rebate from last year.
rebate,114,Ghost Whisperer,2007,"Sci-Fi & Fantasy, Mystery, Drama",Bad Blood,3,8,tt1112419,"REBATE FORMS. | UM, TO SIGN THE TAX REBATE FORMS."
rebate,114,Kida,2023,"Drama, Family",,,,tt24177410,Deepavali rebate!
rebate,114,Nathan for You,2013,"Comedy, Documentary",Gas Station / Caricature Artist,1,4,tt2777064,"After rebate. | - After rebate. - Oh. | - What type of rebate? - It's not mail-in rebate. | to get that rebate. | This is the rebate. | there is no rebate box. | <i>on their rebate slips.</i> | - and then get our rebate. - Right. | It's not a mail-in rebate, no. | <i>The plan: $1.75 gas after rebate.</i> | <i>A rebate will legally allow Daniel</i> | <i>putting the rebate box atop Chileo</i> | <i>My gas station rebate was underway.</i> | But, I mean, I do want that rebate. | I knew that there was no rebate box. | - You wanna get your rebate, huh? - Yeah, yeah. | <i>And no one wanted to claim the rebate.</i> | No, the deal is I stay, I get my rebate. | we've all gained something even more valuable than a rebate... | And take that to the bank instead of the rebate? | <i>a completely legal rebate that absolutely no one claims.</i> | <i>it would only be fair to make claiming this rebate</i> | Uh, I'll get the gas, But, no, I don't want the rebate. | <i>I set out to create the world's first perfect rebate,</i> | You know, but again, if you don't want to claim the rebate, | I did this whole crazy thing so people wouldn't redeem the rebate. | Do you think people are gonna hike up a mountain to get this rebate? | What's so special about this place we have to go and get the rebate? | It works, but let's see how many people gonna come and pick up the rebate."
rebate,114,"You Shoot, I Shoot",2001,"Crime, Action, Comedy",,,,tt0312932,"Exactly, rebate offer... | we also have rebate"
rebate,114,The West Wing,2005,Drama,Here Today,7,5,tt0745632,a rebate there.
rebate,114,Live Free or Die,2006,"Comedy, Crime",,,,tt0432318,"It's a rebate check. | It's an inkidata rebate check, man, 15 bucks. | I sent in buttloads of rebate coupons, ran a fake charity, | I got a rebate check in there already. That's what this whole thing's about. | O.K., I think I was able to get you the $85 rebate check for the professional grade skill saw."
rebate,114,Law & Order,1997,"Crime, Drama, Mystery",Barter,7,12,tt0629171,"A rebate worth $200,000. | I got a rebate on the interest rate."
rebate,114,Northern Exposure,1991,"Comedy, Drama",Roots,3,7,tt0662386,I want a rebate.
rebate,114,Sleeper Cell,2005,"Crime, Drama, Thriller",Family,1,6,tt0702694,It's a tax rebate.
indignation,312,This England,2022,"Drama, War & Politics",Episode 6,1,6,tt22026798,Indignation
indignation,312,I'm So Excited!,2013,"Comedy, Musical",,,,tt2243389,Indignation.
indignation,312,CSI: Crime Scene Investigation,2004,"Crime, Drama, Mystery",Crow's Feet,5,4,tt0534674,Righteous indignation.
indignation,312,Law & Order,1999,"Crime, Drama, Mystery",Gunshow,10,1,tt0629286,"our indignation,"
indignation,312,Grimm,2015,"Crime, Drama, Fantasy",Iron Hans,4,19,tt4425210,Appropriate indignation.
indignation,312,For The People,2018,Drama,Pilot,1,1,tt6907200,to indignation.
indignation,312,Korol Lir,1975,Drama,,,,tt0064553,Suspend your indignation
indignation,312,Do or Die!,1960,"Adventure, Thriller",,,,tt0140357,Out of indignation.
indignation,312,Rites of Passage,1999,"Crime, Drama, Mystery",,,,tt0171698,of moral indignation.
indignation,312,South Of Pico,2007,Drama,,,,tt0478273,Save the indignation.
indignation,312,Desperate Housewives,2004,"Comedy, Drama, Mystery",Pilot,1,1,tt0558720,<i>Indignation.</i>
unleash,1438,Supernatural,2009,"Drama, Fantasy, Horror",Abandon All Hope,5,10,tt1532469,"""Unleash""? | I think he's planning to unleash death."
unleash,1438,Tumbledown,2016,"Comedy, Music, Romance",,,,tt2338424,"Unleash! | ""Lizardbot, unleash your snot fire!"""
unleash,1438,Prince of Persia: The Sands of Time,2010,"Adventure, Fantasy, Action",,,,tt0473075,- It will unleash... - Unleash what?
unleash,1438,I Spy,2002,"Action, Adventure, Comedy",,,,tt0297181,Unleash it. Unleash your savoir-faire. | You just have to unleash it. | I'm gonna unleash your savoir-faire.
unleash,1438,The Boogens,1981,"Horror, Sci-Fi, Thriller",,,,tt0082094,Unleash it!
unleash,1438,Oxygen,1999,"Crime, Drama, Thriller",,,,tt0160620,Unleash it.
unleash,1438,Out Cold,2001,"Comedy, Sport",,,,tt0253798,unleash hell.
unleash,1438,Got 2 Believe,2002,"Romance, Comedy",,,,tt0330342,Unleash it! | Come on. Unleash it! | an ingredient that can unleash...
unleash,1438,Bigger Than the Sky,2005,"Comedy, Drama, Romance",,,,tt0363504,"""unleash hell."""
unleash,1438,Freebird,2008,Comedy,,,,tt0478154,Unleash hell! | Observe for a while then unleash hell!
unleash,1438,Family Guy,2006,"Animation, Comedy",Sibling Rivalry,4,22,tt0760673,Unleash hell.
dexterous,66,Fear the Walking Dead,2016,"Drama, Horror, Sci-Fi",Grotesque,2,8,tt5218418,Dexterous thumbs. Dexterous thumbs.
dexterous,66,Dexter,2010,"Crime, Drama, Mystery",The Big One,5,12,tt1733344,Dexterous.
dexterous,66,Game Changer,2022,"Comedy, Reality",Name a Number,5,4,tt23869456,"- Dexterous. | - [Izzy] Dexterous, nimble."
dexterous,66,Wild Target,2010,"Action, Comedy, Crime",,,,tt1235189,Very dexterous.
dexterous,66,Inspector George Gently,2014,"Crime, Drama, Mystery",Gently Going Under,6,4,tt2771954,They're very dexterous.
dexterous,66,You're the Worst,2015,"Comedy, Drama, Romance",The Heart Is a Dumb Dumb,2,13,tt4216884,"dexterous, enthralling, foxy... | dexterous, enthralling, foxy, galvanizing..."
dexterous,66,Jonah: A VeggieTales Movie,2002,"Animation, Adventure, Comedy",,,,tt0298388,"Usually, I'm quite dexterous."
dexterous,66,Grey's Anatomy,2009,Drama,Tainted Obligation,6,4,tt1497730,They're fast. They're dexterous.
dexterous,66,Bad and Crazy,2021,"Action & Adventure, Crime, Drama, Sci-Fi & Fantasy",Episode 2,1,2,tt15393722,She's got dexterous hands.
dexterous,66,Go! Go! Loser Ranger!,2024,"Animation, Sci-Fi & Fantasy, Action & Adventure, Comedy","Shout Out Loud, Cadets!",1,8,tt31408734,"Since you're this dexterous,"
dexterous,66,Queer Eye,2018,Reality-TV,A Decent Proposal,2,2,tt8460894,Use those dexterous fingers.
saliva,1108,Bondying: The Little Big Boy,1989,Comedy,,,,tt0423875,"- Saliva. - Saliva, huh? | Saliva. | - You said saliva. - Put saliva on him, saliva. | Put saliva on him. | Put saliva on him. | Put saliva on him. | Put saliva on him."
saliva,1108,From the Life of the Marionettes,1981,Drama,,,,tt0080397,saliva...
saliva,1108,Andromeda,2004,"Action, Adventure, Drama",When Goes Around...,5,6,tt0512316,"Saliva? | Saliva? | Excuse me, saliva? | Excuse me, saliva? | If he keeps serving up saliva martinis. | If he keeps serving up saliva martinis."
saliva,1108,CSI: Crime Scene Investigation,2002,"Crime, Drama, Mystery",Fight Night,3,7,tt0534687,Saliva. | Mine is saliva.
saliva,1108,CSI: Crime Scene Investigation,2002,"Crime, Drama, Mystery",Snuff,3,8,tt0534740,Saliva. | Got residual saliva on it.
saliva,1108,CSI: Miami,2005,"Action, Crime, Drama",Sex & Taxes,3,19,tt0534832,Saliva ?
saliva,1108,CSI: Miami,2004,"Action, Crime, Drama",Speed Kills,3,8,tt0534840,Saliva. | It matches the saliva we found in the trunk of your car.
saliva,1108,CSI: NY,2005,"Action, Crime, Drama",Summer in the City,2,1,tt0534880,Saliva.
saliva,1108,Wonderfalls,2004,"Comedy, Drama, Fantasy",Safety Canary,1,9,tt0750410,"Saliva? | Mm-hmm. You know, I read this thing about saliva and saliva compatibility. | If someone tastes good, they have compatible saliva."
saliva,1108,Bosch,2020,"Crime, Drama",Hard Feelings,6,7,tt11493020,Saliva.
saliva,1108,Tiny Cinema,2022,"Horror, Comedy",,,,tt15908746,Saliva.
scrupulous,131,Death Defying Acts,2007,"Drama, Romance",,,,tt0472071,'Scrupulous'. | Now change that to 'scrupulous scientific conditions'. | which will be conducted under scrupulous scientific conditions
scrupulous,131,Bridgerton,2024,Drama,Into the Light,3,8,tt27385836,scrupulous family.
scrupulous,131,La Poison,1951,"Comedy, Crime",,,,tt0043927,The scrupulous ones.
scrupulous,131,Double Trouble,1984,"Action, Comedy",,,,tt0087481,Scrupulous and diligent.
scrupulous,131,The Belle of Amherst,1976,"Drama, TV Movie",,,,tt0202812,with scrupulous exactness
scrupulous,131,The Streets of San Francisco,1972,"Action, Crime, Drama",The Bullet,1,11,tt0711574,"""for scrupulous morality,"
scrupulous,131,Vincere,2009,"Biography, Drama, Romance",,,,tt1156173,despite scrupulous research.
scrupulous,131,Midsomer Murders,2010,"Crime, Drama, Mystery",The Sword of Guillaume,13,1,tt1484475,less scrupulous about
scrupulous,131,Strike Back,2011,"Action, Drama, Thriller",Project Dawn: Part 3,2,3,tt1942642,we're very scrupulous.
scrupulous,131,Marry My Husband,2024,"Drama, Sci-Fi & Fantasy, Comedy",Episode 3,1,3,tt30149587,"I mean, scrupulous."
scrupulous,131,The Alienist,2018,"Crime, Drama, Mystery",Requiem,1,9,tt6644030,Polite. Religious. Scrupulous.
taunt,531,Undetectable: How Stigma Has Gone Viral in the Fight Against HIV,2021,N/A,,,,tt24174918,"Taunt, taunt."
taunt,531,Poison Ivy II,1996,"Drama, Thriller",,,,tt0114151,"Taunt. | Tease, taunt..."
taunt,531,"Spider Baby or, the Maddest Story Ever Told",1967,"Comedy, Horror",,,,tt0058606,Taunt him.
taunt,531,Lincoln Rhyme: Hunt for the Bone Collector,2020,"Crime, Drama, Mystery",Open Warfare,1,9,tt11723618,"Taunt you? | ‐ He didn't talk to you, taunt you?"
taunt,531,Lincoln Rhyme: Hunt for the Bone Collector,2020,"Crime, Drama, Mystery",Mano a Mano,1,10,tt11723622,Taunt you?
taunt,531,Servant,2023,"Drama, Mystery",Séance,4,3,tt21853210,Taunt you? | Is this meant to taunt me?
taunt,531,Simmba,2018,"Action, Comedy, Crime",,,,tt7212726,Oh! Taunt.
taunt,531,Welcome,2007,"Comedy, Romance, Crime, Family",,,,tt0488798,Taunt us! You too can taunt us!
taunt,531,Kiss Me Kate,1953,"Comedy, Musical, Romance",,,,tt0045963,So taunt me | So taunt me and hurt me
taunt,531,After Midnight,1989,"Horror, Thriller",,,,tt0096769,Don't taunt me!
